x,y,text,clusterid
-0.0043784053542098465,-0.0018054858078925804,119876,0
-0.004640722377318354,-0.005506565997533687,162466,1
0.0018716282374700367,-0.004290349310264833,162776,3
0.022887128276544197,0.016270945096143814,124939,2
0.012518114176989467,0.004866494843499717,167916,3
0.024586029151113797,0.011736159933540278,133131,2
-0.004656208218499962,-0.005524693465921885,154169,1
0.011981440140828739,0.004454050473056699,106373,3
0.0025149998083423717,-0.015278965449634724,170723,1
-0.005648604916951434,-0.013172360264328253,137857,1
-0.004401688552538974,0.000582175468639698,157082,0
-0.021123549103196502,0.025158150179168705,108100,4
0.011813068185995826,0.004873431278929788,107024,3
-0.004664355628952588,0.00015220240181600304,150468,0
-0.0019290358029427177,-0.009923193100432461,146022,1
0.0018297096106535567,-0.009316826143484138,127950,1
-0.007862007871807923,0.002616542808028531,118684,0
0.013261203000363512,0.007662085479876712,168970,2
0.004786647920049345,0.0018131851751913104,110594,3
-0.004835312363240471,0.004050847363174916,96641,0
0.001372582225580973,-0.006410940310774599,156111,1
-0.0056008175980657784,0.009954294003759148,119562,0
-1.017387043932632e-05,-0.0048012231020660235,140614,3
0.0014622524147969002,-0.009916927492768615,159234,1
0.0019337093896584776,-0.007886264187387217,143096,1
-0.019359014344049952,0.023776292972339106,101140,4
-0.01763717085627859,0.022033982666871423,102280,4
-0.018745295461932737,0.02207161212568083,101256,4
-0.0006428014275209012,-0.009537094610948588,129776,1
-0.01917939010118169,0.02248168008152431,116184,4
-0.0072559811714347265,0.003868501510377511,169876,0
-0.008817563755271549,-0.012051457099204183,97193,1
-0.006562593819823816,0.008664261104711708,118038,0
0.021724296870697258,0.02036238601084602,104923,2
-0.006000304355198658,-0.017189584921791807,138618,1
0.003610799709364533,-0.0006806431047922733,107288,3
0.0065297622007214695,-0.014236727626342757,162964,1
0.001932446723773163,-0.007832628321430831,121095,1
0.003462020632654523,0.005071893132493027,123648,3
-0.016428977019941476,0.000885084253969762,156897,0
0.009821156412441676,0.0032816425280228173,163916,3
-0.0033052312571823644,0.0004971049667677671,137495,0
-0.0010290298196369222,-0.0024290683854553056,94117,3
0.00019498872215534314,-0.016973938091682714,164705,1
-0.006416520430245577,0.012213283379123651,131054,0
-0.003763637594538783,0.006763673357290801,153038,0
-0.02087341815906167,0.017823051064656315,112483,4
0.00446035354763634,-0.0027514406544847355,129876,3
0.020869310901340896,-0.0018936345282474717,103933,2
-0.018091370347051376,0.022529728630809525,119637,4
-0.005232410575692792,-0.010781042871284537,147511,1
-0.005262053321893245,-0.012499311097352328,170085,1
0.008812833158103595,0.009987562884435376,127334,3
0.002722060110504255,0.004462780354983525,144409,3
0.024250806445514153,0.015187471773068987,153652,2
0.023484543598661797,0.014611893052161469,106815,2
-0.0031713616342376426,-0.0024750011419698878,399928,0
0.004865655017430047,0.004174040228983303,104367,3
0.0008281267567002182,-0.004992494920698058,160719,3
0.0034248652438105313,0.00289780871480374,164636,3
0.009458558712929752,0.005128981994959244,121581,3
0.007793156389172187,-0.011298480864479949,121565,1
0.0023976306739636128,-0.0007567426002948371,136156,3
0.0032379146700947012,0.004291489392467062,151242,3
-0.015104000464557558,0.012418305834851822,151275,4
0.00960139756937655,-0.013252199416656934,133038,1
-0.008967672525522481,0.010619533645206418,108132,0
0.007965232636873152,0.00612465695811397,161928,3
-0.0028942150662268212,-0.014056060741449918,97675,1
-0.006946119483980404,0.005879088842021393,171248,0
-0.0011587021479548371,-0.01863147592464499,138974,1
0.001459747753114827,0.0036528216262333457,168326,3
0.0024277133537564406,0.004892510468859571,135299,3
-0.0027003801701342076,0.0005050113332146634,119934,0
0.0228469482344748,0.008806059616318206,163522,2
0.005260484315450738,0.000469468991221009,104136,3
-0.0013972058417300152,0.0051000417829210444,171102,0
-0.012313896954510715,-0.00023076849527459457,136398,0
-0.004964802143377391,-0.002604847086754373,100001,0
-0.01841776368271118,0.019850962229095742,102347,4
0.0004515316368139558,-0.0007503757988590468,114513,3
-0.009162306009798175,0.007147555200757188,153370,0
0.020993349592033694,0.019425858316540357,98385,2
-0.002232626881397732,-0.012383792330403296,123171,1
-0.0007420176550055039,-0.019699192916751252,116654,1
0.001351433772091855,-0.006067531964515462,105967,1
-0.0010292002413756838,0.005967778481049569,154240,0
0.0006785508524534848,-0.016202746083957623,169567,1
-0.0007839355547144894,-0.017073464255555757,128875,1
0.012118097192519982,0.005037209040354344,103586,3
-0.00457524922657117,-0.014307082742472318,94132,1
-0.0003689061782273838,-0.0044062129831967944,129667,3
-0.016686221933569785,0.015078926130308331,114083,4
0.0005477930051359627,-0.012382117569741292,392753,1
-0.00920687220651167,-0.003312240996554485,150929,0
-0.0009052725270626844,-0.012529176660593916,130955,1
-0.0009186891336130861,-0.019200507032708185,141012,1
0.004768399399940781,0.0036953497565710702,113331,3
0.004034877294740803,-0.005651536785610742,161095,3
-0.003934341258685678,-0.0015968499523529593,153618,0
-0.006182740161706625,-0.01882067742938697,113059,1
0.0007287254235658463,-0.005802607492427899,139734,1
-0.0002020990298995027,-0.0011979176451479198,141656,3
-0.006981671756964472,-0.011581666099371843,129491,1
0.004539601787353752,0.0033204217202016328,142008,3
-0.017188613512122055,0.0009234853060335885,112835,0
-0.001443974084315092,0.011737382656813216,164598,0
0.014110940609433058,0.008302540995727423,163569,2
-0.010810046544388522,-0.0021705455703799332,169273,0
0.023868720710389174,0.013822484112503518,104255,2
0.024336945820709274,0.018125562214607604,155106,2
-0.006819781217030492,-0.0016796582247456623,161394,0
-0.0024980174991580503,0.0008523199404648602,138386,0
0.005533944004186424,-0.015046652368096014,168942,1
0.02141188387804425,0.016484297018248082,105634,2
0.0013759993478778233,0.007080303509992488,153779,3
-0.007837603277116093,-0.009951831250241884,145948,1
0.02322735270246951,0.01427239439389586,127212,2
-0.002026240214698022,-0.004112595329258455,97029,3
-0.007844190376022119,-0.0001246073825660366,139697,0
-0.007445320049899979,-0.0019340182182785654,135193,0
-0.019041770445948177,0.013613660888058793,100670,4
0.006428030252589677,-0.013074757425536753,105169,1
-0.0004995559799892345,-0.01342026066822931,166570,1
0.0021149803857266076,-0.010786478769309738,97371,1
-0.0002811526910107071,-0.008604584298046213,130364,1
0.0009330559366217071,-0.018190175611668975,149755,1
-0.0005465561577455479,-0.011130333661113736,139352,1
-0.00783258747173263,-0.01875124973570729,156796,1
-0.005869328323946575,-0.017305615896042004,146186,1
0.009066121494940103,-0.002940886807430614,118177,3
0.0012993892798100043,-0.014066338112382476,144537,1
0.002770400627568494,-0.015814376849371717,94261,1
0.01904149250329728,0.005738726150240186,142988,2
-0.0018855736472842954,-0.009224186186716112,94345,1
-0.000185791224661203,-0.011993056472773109,157725,1
-0.0007922995968636197,-0.01747886480875724,94171,1
1.3516837276063059e-05,-0.004837375874062898,140546,3
0.0026713642303073724,0.0019355810981892053,144436,3
0.0024148842682392272,-0.015576114171430651,111788,1
-0.001116770821773504,0.0009766316470650755,124746,3
-0.004546471926885395,-0.01360004186781651,137786,1
0.00037203922498677076,0.005225371077271968,121876,3
0.013433825475387167,-0.007084612771030854,121102,3
-0.005568280228324176,-0.0006702962644958497,126699,0
-0.007311188284707617,0.005955291089504743,142999,0
0.004800129591665199,0.0028534997556493953,111120,3
-0.006020088706937216,-0.01703701385709559,152235,1
0.010813375019571681,-0.01485549492032814,159956,1
0.02201828985754231,0.013503597689019747,135797,2
-0.009234136022583862,-0.0121356672463328,146728,1
-0.007794300722650685,0.0084467604862054,147397,0
0.00018683035510150923,-0.004036116227242727,138113,3
-0.00589089604940199,0.001226442978149204,103296,0
0.005448817764325608,-0.0020000215831400443,148364,3
-0.0004337742579255636,-0.006185952969438628,129692,1
-0.001112365401236702,-0.01734359294722161,151524,1
-0.0012483345719030627,-0.016826490838443616,124137,1
-0.016485678237217336,0.019578735976853605,130583,4
-0.0036406845193480758,-0.004150511101840426,137937,0
-0.008758115758348296,-0.006275218354314139,94900,1
-0.003721574660528812,-0.007208971223380084,119691,1
-0.0006395918540989854,-0.008051349119882993,139197,1
0.010818860449845575,0.006930517423511821,153126,3
-0.017075837228441863,0.012197724057855873,117601,4
0.008784137776861841,-0.007877951710298732,122793,3
-0.016968629367732604,0.0211746153081473,112217,4
0.008464747180410733,0.0022169704948146736,169921,3
0.0035842934106635133,0.0004848066727286376,145473,3
0.001413526730440722,-0.01675640208435777,154405,1
0.0010436583177493265,8.05586089986174e-05,153883,3
-0.003578931057465613,0.0034189413769106876,100135,0
0.021134948359741515,-0.006337108789657202,107802,2
-0.00312928903530674,-0.0019192624995456875,399877,0
0.0005104128796312288,-0.012447971155465634,93984,1
-0.0024219467267689474,-0.011261192743701347,127773,1
0.0011607323287959263,-0.00042340171866329604,95173,3
-0.003030407189659312,-0.001551215304362565,103622,0
0.0019573160316725064,0.0039001318105015424,144337,3
-0.00941283704086227,0.0064949802405330735,148800,0
-0.00023406584961318914,-0.0042599550336509156,139210,3
0.009753931822852344,0.006607147709112361,102858,3
-0.0002978007412490225,-0.004741282842195322,129705,3
0.0004607931885653877,-0.0001908706271736729,94663,3
0.002822164758686164,-0.001691060633354019,344415,3
0.00998109978349488,-0.013267828600883467,146040,1
0.011265378834883138,0.0057164831537928566,126680,3
0.004604472952394776,0.0031801854567322383,107229,3
-0.009330209433249803,-0.0034917116646611076,167683,0
0.0010026115126191254,-0.002320508910189138,138057,3
0.013276560041657837,0.0019049066861637476,155072,3
0.010916658150257231,-0.0010977649370104764,107023,3
0.0024505427222167235,0.00900313992087009,325436,3
-0.005558231609710413,-0.001846129951692507,123696,0
-0.007433849960258984,-0.012434090927740107,119913,1
0.02245401306082869,0.01680114135625501,157051,2
0.0005033986731677947,0.00025971583934578666,141020,3
-0.004701249180562228,0.008574702225999828,123080,0
0.00021471507018350032,-0.0039031099673709916,95013,3
0.017948023652435353,0.006926371876548776,153575,2
0.0003499885294640098,0.0029199092307062684,129461,3
-0.0005796324621105391,-0.00811794526258283,139041,1
-0.017151273972120525,0.01988221760713674,114661,4
-0.00016398744520707077,-0.011211679020142909,122379,1
-0.0047974290783172144,-0.01480387331135551,163653,1
-0.02076998913549582,0.0036700156083351427,114570,0
-0.0036466738585535113,0.006943433802117859,155857,0
-0.006588380646278454,-0.018778220453324734,160117,1
-0.0005491900809000468,-0.0051713024144387516,160822,3
-0.007108527716280769,0.002390949805178683,100434,0
-0.008262372126349686,0.010880312258209407,165165,0
0.00252285945883341,0.003245411147241961,124086,3
-0.006347151446927508,-0.007523317257361356,99673,1
0.012450010028121874,0.00801163111444865,166764,2
-0.0030338516931467576,-0.008995037827552578,96102,1
0.005205601615836744,0.004243793665769836,373570,3
1.8279534128808154e-05,-0.004852372210493474,140932,3
0.009895160176650814,-0.015142130062934248,103205,1
0.022407930283954495,0.01471452158697248,103921,2
0.001028903946380851,0.0033343872748181004,174043,3
0.021479444461537104,0.018107565730562346,139916,2
-0.0010355429860446428,-0.010234664312037966,155429,1
-0.0011673730772785225,0.000671552209473061,147507,3
-0.00039988549294669697,-0.0042968889055986165,129563,3
-0.0005884991116413286,-0.008094019722857473,139184,1
-0.018186928823651947,0.015947331878196556,130164,4
-0.007221063881411626,0.0006390306655646147,152511,0
-0.008053043135621102,-0.008467696265665478,149430,1
0.001180017432580672,-0.0170419532517068,136521,1
-0.00019748356797432066,-0.0034915618814777786,94427,3
0.010999884273284249,0.003006817112867696,139600,3
-0.008537322266459816,-0.0010099343120335783,146954,0
0.002748478134115607,0.004691653802687536,170727,3
0.0020351492971712494,0.0017394386513340072,132307,3
-0.0013332719463326744,0.0021913791210302564,97791,3
-0.0007348736808075336,-0.013901757439599314,99637,1
7.40170124280354e-05,-0.01924064161907347,166647,1
-0.021676780324686465,0.0215631936383871,99632,4
0.0005703987814369365,6.187038757491165e-05,140991,3
-0.0012373034568994112,-0.015805337210921228,132214,1
-0.010361338247200997,0.008083130228188538,96589,0
-0.016351609365216575,0.02371800811179027,115448,4
0.009801742359462885,-0.0018509584749090374,172028,3
0.02233226149777493,0.013706980118108225,125553,2
-0.0019237863676852538,-0.004438406983409922,171611,3
-0.0055458058641409584,-0.0005115030564946832,144815,0
-0.0005030831445791773,-0.008181714772538179,139219,1
0.00288954467062006,0.0054298302966394995,439448,3
-0.00033438244487670756,0.0010176010079587501,96190,3
0.005901571781440847,0.004946807479377841,172171,3
0.01202673488936952,-0.0007284544662788358,127557,3
0.021940415492412584,0.009123710988822881,130460,2
-0.004396333204038997,-0.008732180327788733,151226,1
0.001371000461728193,0.0011312285433262247,170872,3
9.637504490989843e-05,-0.018648551713959943,160858,1
0.007366348002857725,0.012142468741474207,120290,3
0.0007650090360965403,-0.000983447973374141,133286,3
-0.007696337258892809,0.014930649941395313,150120,4
-0.006383418251656152,0.0073468448042757935,109054,0
-0.0055810635259080366,-0.021354412499084183,97473,1
-0.006805749574263509,0.003817836237077237,146303,0
0.011800661127470429,0.005743198234320608,167997,3
0.0031927242821155354,0.0027481780156969208,151243,3
0.023394229841496045,0.019864429827055555,171400,2
-4.39184093271078e-06,-0.011417371967749907,296825,1
-0.006701922111145006,0.009938399851611967,105120,0
0.0133550162019931,0.005754297313162124,102781,2
0.0037960870038189986,0.0010139985165484547,109245,3
-0.0006868767924037116,-0.002852362607941596,106345,3
-0.00014222583520809065,-0.0024488443381969574,441664,3
-0.008571618240493569,-0.009967081788531945,148718,1
0.00045399276139455283,0.0040304229661646575,148137,3
-0.001942681825626386,0.006460654021714976,136853,0
0.020265980416462975,-0.0010237358802474906,151945,2
-0.0013791869944111397,0.0002717753572590949,136271,3
-0.007266357480965235,0.005233958703021224,149444,0
0.014163277788700093,0.0009609316295183657,124849,3
-9.408133761758651e-05,-0.005598322850739872,147036,1
-0.008337949653557745,-0.000924377534382767,161393,0
-0.0016140103763108834,-0.007976951193256296,132148,1
0.010813755179150081,0.005915541389942312,130925,3
-0.019412388465475675,0.015117347123579518,115430,4
-0.0072658624051753305,0.008276807249973903,100380,0
0.02180221771135825,0.012389199352148054,106784,2
-0.00575931117591831,-0.0077454973894113925,117501,1
0.024496068975929673,0.016246597832683733,162285,2
0.009865236105907898,-0.012861372699768244,139588,1
0.0009989957837873015,0.0005587569173099365,122514,3
0.011863475087672642,0.005847753512752166,109041,3
-0.007387086375457468,0.003966327425835186,127731,0
0.02338101484105246,0.016250248360577993,102791,2
0.013539282122453658,0.007861548045871148,102812,2
-0.007278353304410086,-0.004038901179329445,122304,0
0.004566918977729888,0.0010060310290871653,110578,3
-0.007686480703439379,-0.004221222442242178,135194,0
0.01069515985970007,-0.00980025807448662,124886,3
-0.004267161285564056,0.000591097364173955,135942,0
0.010352599069855525,-0.014472829772155103,122590,1
-0.00671155089093318,0.0033624429241335655,102599,0
-0.000624832255666021,-0.0060153949554590126,121701,1
0.001309754429969114,-0.017296654622370955,140198,1
-0.004789918143728006,0.0024739946343025703,123949,0
-0.006374747653906317,-0.004072130591546685,111686,0
-0.01736386664210044,0.000383494560772582,108444,0
-0.0028833548063594643,0.0002694947146056773,399738,0
2.26757158447518e-05,0.0007385254025433212,133227,3
-0.003564266897572471,0.001108269993375588,94069,0
0.0005235556544771309,-0.006154802224032733,94087,1
0.00949146367467342,-0.006425479049313502,122464,3
-0.006877569555918756,-0.00516250318418568,127473,0
-0.0018574740689732752,0.0008322485757041019,95565,0
-0.009105930117041543,0.007486162465252915,127686,0
-0.006969542355928629,0.006743127850382265,122399,0
0.0014818885657877372,-0.013845218545596012,132117,1
-0.0003089329533585922,0.002316849856738211,153734,3
0.007305229265799543,-0.011213701220092442,108952,1
-0.0003836832735529826,-0.00240754226141057,124235,3
0.0037691818756220965,0.0027895703929060474,173542,3
0.022069763792549577,0.011028376055490816,140339,2
-0.002694640172205706,0.0018493577624492904,155503,0
0.0017723850786643834,-0.017615093520917936,148381,1
0.00915625919123028,0.006186963282517567,121493,3
0.0037385021080364026,0.0004749241546808771,94648,3
-0.007489638605882808,0.002962123671258427,148029,0
-0.0020520984033938127,-0.0031565735093710126,133754,3
0.004778744622748445,0.0008566108606194461,129997,3
-0.0016082510658719025,0.004564517816264039,97826,0
0.005140414335487161,0.0007461443365304382,119022,3
-0.0060026967832454,0.0030084305411160754,143181,0
-0.0022868220810006797,0.002037487298299587,136885,0
0.004755142170191244,0.005244797881578756,108934,3
-0.007988465244080147,-0.0071956328931373,152460,1
-0.0010655815676323757,-0.01400180583482047,169738,1
-0.002978077490183333,-0.004545606124983885,155410,1
0.0024766446092664395,-0.0015425712383120439,135483,3
-0.0021769072059472623,-0.01876732030930199,118614,1
-0.00011335578899715552,-0.0026329235835720207,162537,3
-0.018531582975843622,0.02337384224792581,115428,4
-0.009519349470610198,0.002789375258837433,146730,0
0.001652473871048447,0.0021100308070099633,149294,3
-0.005523802664317871,0.003827351523733983,114280,0
-0.019154607870299028,0.00859806066935292,95764,4
-0.0017524491415462692,-0.0038975892015815986,96201,3
0.002293315520394313,-0.019114688166108618,128950,1
0.022508473764592717,0.013734350181372047,135777,2
0.0011658229834823816,-0.003876381283061321,115394,3
0.0016804394388797584,-0.0026330665615477786,299106,3
0.011499215432971562,0.0076266503667768125,164874,2
0.00021023827973029892,0.0032962811905243943,147871,3
-0.01034141803787972,0.005881241638496923,99148,0
1.4365501508931723e-06,-0.004572040257958031,142472,3
-0.0005610359286097791,0.004989726856311746,155800,3
0.023247056021133413,0.004186684115506471,125541,2
0.010763982126667198,-0.008559136994490705,125378,3
0.0018381740882936772,-0.0007610011449709212,97267,3
-0.01806522401691775,0.015141476674321112,100808,4
0.0035539521591978086,-0.007682943719964944,131990,1
0.004304834992990275,0.0023273911715147653,136455,3
0.02449728551662112,0.015323922429679306,103113,2
-0.0017788601845475514,-0.0012788866167016977,95117,3
-0.0011536602011739277,-0.004340136429926817,161275,3
0.021852201574780808,-0.0009868035232229273,130300,2
0.004596127190818501,0.004098799189946544,159272,3
0.0011011113536668839,-0.004779799987913434,109559,3
-0.004889102279321446,-0.0008004831879591198,113091,0
0.010971619632008763,0.000999128375232029,166895,3
0.00045528570239172686,-0.0059052553059048465,153868,1
0.02150018867301466,0.014487664468919156,113405,2
-0.01677644330238339,0.021436941052887546,101145,4
-0.0012315752812865784,-0.018051306287328813,139090,1
0.0237512069736817,0.016486750333847763,167958,2
-0.0013164973211560493,-0.006810704554472706,104390,1
0.0017068859433333986,-0.016811209773173925,143310,1
-0.004785419397460134,-0.011188686535447906,128089,1
0.004303569131883518,-0.0013128832813770665,161086,3
-0.005240803080460204,-0.006574880777657626,142221,1
0.00519317968186604,0.0010766546661093448,125249,3
0.022028578508913516,0.014895526511705174,110032,2
-0.016494406125106248,0.0196589436360326,98579,4
0.02044900259950219,0.004336763938458067,100165,2
0.022739361736423797,0.007888672165499966,164989,2
-0.017319921571442264,-0.00010515416252532949,142086,0
-0.008079048019501591,0.014880416674990236,140083,4
0.022027857456195916,0.014188755202664287,120632,2
-0.0023416017619672493,0.0019343112877899646,95825,0
0.0010505100075485995,-0.010413543432341382,146030,1
-0.01995644266901926,0.021512835038650452,122215,4
-0.01021396997044577,0.006970755116470755,99121,0
-0.0017288936847315293,-0.0027873798897164515,112964,3
-0.014446145554883166,0.0138073015753267,133712,4
-0.017578082566908477,0.0041993015267845595,159534,0
-0.006253731712124947,-0.006413821897443632,159912,1
0.0010656271580898671,-0.01579276591240278,147543,1
-0.01873876092540496,0.01572466377124638,119493,4
2.1667034925517e-05,-0.004846563379713466,140749,3
0.0031280870952853242,-0.01361823473666791,123651,1
-0.004318843728207132,-0.004153102313893659,153677,0
-0.009440524268530807,-0.009784346014685018,168134,1
0.00036304616759696984,-0.0003596113449524919,131363,3
-0.0014581555669142925,-0.0006863894868949511,138539,3
-0.0008393989762465264,-0.0027957029916923257,98097,3
0.0005736180656064844,0.0039352014545070806,166637,3
0.023384692735289245,0.0017351736278905527,159424,2
0.011958226915214589,0.004831774687760242,124881,3
-0.0029794341939299138,-0.0010248884308517283,399744,0
0.0007112080403436252,-0.016390824963793064,125593,1
-0.0026479776771684478,0.0027973377758414575,95740,0
-0.005885602910085028,0.002334858606155448,96024,0
-0.0006578468823835435,-0.005878821810465331,129609,1
0.0009193056348159682,-0.019208069133396476,163138,1
-0.004772581405115875,-0.0025361214238638586,153636,0
0.0012463184695607594,-0.006337886884507778,144445,1
8.070744667586539e-05,-0.004587362655706456,152002,3
0.0025766887700165515,-0.01571236873394573,149666,1
-0.007273899697498539,-0.005410789927752115,161388,0
-0.0072416762702056025,0.006387134681721176,98778,0
-0.0007724501002984233,0.00047730119672262985,160823,3
-0.0009178445506053935,-0.019246481819497747,140900,1
0.002143678452117026,0.0035732395497660146,121270,3
0.0003444389014741495,-0.0172400631483413,124055,1
-0.007627490626823594,-0.0036150830178298286,95892,0
0.0002563669285705228,-0.01713041032481552,149763,1
0.0001314254861422622,0.00429658325209419,123430,3
-0.0037862305335730896,-0.014604624764886243,155474,1
-0.007971383360572131,0.003635235261359652,167774,0
-0.01002060220933812,-0.00042357983485583967,125719,0
-0.0005859927531309897,-0.008116399381929564,139227,1
-0.021101343035888634,0.026131088671218695,102135,4
0.001986512558211408,-0.010406492100181897,97366,1
0.001121873059134191,0.0014409588938537347,133150,3
0.022720300309012804,-0.0045477256266307055,150543,2
0.007333482489122391,-0.002908727343021345,170009,3
0.0004855587426334727,-0.00085139031724388,141489,3
-0.017352063197169358,-0.001007980046054136,123031,0
-0.004773165215767648,-0.020913701399168576,133076,1
-0.006066769851097554,0.010301215184111624,138436,0
-0.008852569061408078,-0.017765044186174892,98826,1
0.004885277570399801,-0.003226726308937765,105053,3
-0.0013542228581925337,-0.0007106984019340105,144584,3
0.0004196358816807653,0.005990897025091046,155563,3
-0.01742326167823039,0.022558221109964124,101277,4
-0.005370349018283335,-0.00608453905908435,113092,1
-0.017420709779653487,0.008262945773955815,126859,4
-0.006201476961030221,-0.01014243827675155,124403,1
0.012096445982544005,0.00560417449938165,103779,3
0.009894092779798976,0.0072833395757109665,135763,3
-0.0035622140524839783,0.00753244415756314,103056,0
-0.006574401098470064,-0.004068218296131898,111694,0
-0.0030169733959670656,0.0006226824813656015,104719,0
0.022655793874255013,0.0006852043816436724,107716,2
0.005985452606974107,0.006514637692229051,172195,3
-0.013456278024055898,0.017738838075877877,132190,4
-0.004319352160282535,-0.0019869775053923035,95328,0
0.010734939650983672,0.006261093346391994,122769,3
0.0011534568873734902,0.0013015619305500725,96051,3
-0.01036701683462103,0.01285726797487816,79288,4
-0.001325250726620683,0.007273720075867152,135407,0
-0.00046359348423675084,-0.008374829614011084,139314,1
-0.019433390152065046,0.022946332811336265,101159,4
-0.01822918252122527,0.007457018620446263,115378,4
0.02230311660697182,0.010323616129964346,105412,2
0.023144839308803913,0.011698549130186843,105903,2
0.00026410002058129494,-0.018090388146264624,163557,1
-0.007078685901833442,0.0007860433390705627,118827,0
0.00046348056249066424,-0.009503855861776829,163139,1
-0.0024307764532052094,-0.004243849264315623,131719,3
-0.007825944608850992,-0.013952905378343077,134288,1
-0.00043703993658349675,-0.00011629054485136613,155555,3
-0.004282869069707014,-0.0006258822329722434,145855,0
-0.018325617670775875,0.019434087895711716,102285,4
-0.015710550935623485,0.018659839971330337,118032,4
0.00022233061808358368,0.003912712093654186,121879,3
-0.019037040891665434,0.007627589782398436,102264,4
-0.003170363002539276,-0.0027544631237493085,399657,0
-0.00548369073030354,0.0022952467187145145,118850,0
0.004809546403484442,-0.013717721386671995,133032,1
